model_a,model_b,overlap_question_count,joined_prompt_overlap_count,union_question_count,jaccard_overlap
meta-llama-3.1-8b-instruct-turbo,o1-2024-12-17-medium,318,318,418,0.7607655502392344
meta-llama-3.1-8b-instruct-turbo,o1-mini-2024-09-12,418,318,493,0.847870182555781
meta-llama-3.1-8b-instruct-turbo,o1-preview-2024-09-12,318,318,493,0.6450304259634888
meta-llama-3.1-8b-instruct-turbo,o3-mini-2025-01-31-high,418,318,418,1.0
meta-llama-3.1-8b-instruct-turbo,o3-mini-2025-01-31-low,418,318,418,1.0
meta-llama-3.1-8b-instruct-turbo,o3-mini-2025-01-31-medium,418,318,418,1.0
meta-llama-3.1-8b-instruct-turbo,olmo-2-1124-13b-instruct,318,318,418,0.7607655502392344
meta-llama-3.1-8b-instruct-turbo,open-mistral-nemo,218,218,493,0.4421906693711968
meta-llama-3.1-8b-instruct-turbo,open-mixtral-8x22b,240,140,418,0.5741626794258373
meta-llama-3.1-8b-instruct-turbo,open-mixtral-8x7b,40,40,418,0.09569377990430622
meta-llama-3.1-8b-instruct-turbo,perplexity-sonar-reasoning,38,38,418,0.09090909090909091
meta-llama-3.1-8b-instruct-turbo,phi-3-medium-4k-instruct,50,50,418,0.11961722488038277
meta-llama-3.1-8b-instruct-turbo,phi-3-mini-128k-instruct,115,115,418,0.2751196172248804
meta-llama-3.1-8b-instruct-turbo,phi-3-mini-4k-instruct,115,115,418,0.2751196172248804
meta-llama-3.1-8b-instruct-turbo,phi-3-small-8k-instruct,50,50,418,0.11961722488038277
meta-llama-3.1-8b-instruct-turbo,phi-4,328,228,418,0.784688995215311
meta-llama-3.1-8b-instruct-turbo,qwen1.5-0.5b-chat,15,15,418,0.03588516746411483
meta-llama-3.1-8b-instruct-turbo,qwen1.5-1.8b-chat,15,15,418,0.03588516746411483
meta-llama-3.1-8b-instruct-turbo,qwen1.5-110b-chat,15,15,418,0.03588516746411483
meta-llama-3.1-8b-instruct-turbo,qwen1.5-4b-chat,15,15,418,0.03588516746411483
meta-llama-3.1-8b-instruct-turbo,qwen1.5-72b-chat,15,15,418,0.03588516746411483
meta-llama-3.1-8b-instruct-turbo,qwen1.5-7b-chat,15,15,418,0.03588516746411483
meta-llama-3.1-8b-instruct-turbo,qwen2-72b-instruct,15,15,418,0.03588516746411483
meta-llama-3.1-8b-instruct-turbo,qwen2-math-72b-instruct,218,218,493,0.4421906693711968
meta-llama-3.1-8b-instruct-turbo,qwen2.5-72b-instruct-turbo,115,15,418,0.2751196172248804
meta-llama-3.1-8b-instruct-turbo,qwen2.5-7b-instruct-turbo,115,15,418,0.2751196172248804
meta-llama-3.1-8b-instruct-turbo,qwen2.5-coder-32b-instruct,98,0,418,0.23444976076555024
meta-llama-3.1-8b-instruct-turbo,qwen2.5-max,418,318,418,1.0
meta-llama-3.1-8b-instruct-turbo,qwq-32b,418,318,418,1.0
meta-llama-3.1-8b-instruct-turbo,qwq-32b-preview,418,318,418,1.0
meta-llama-3.1-8b-instruct-turbo,reflection-llama-3.1-70b,15,15,418,0.03588516746411483
meta-llama-3.1-8b-instruct-turbo,sky-t1-32b-preview,318,318,418,0.7607655502392344
meta-llama-3.1-8b-instruct-turbo,sonar,318,318,493,0.6450304259634888
meta-llama-3.1-8b-instruct-turbo,sonar-pro,318,318,418,0.7607655502392344
meta-llama-3.1-8b-instruct-turbo,starling-lm-7b-beta,15,15,418,0.03588516746411483
meta-llama-3.1-8b-instruct-turbo,step-2-16k-202411,418,318,493,0.847870182555781
meta-llama-3.1-8b-instruct-turbo,vicuna-7b-v1.5,218,218,493,0.4421906693711968
meta-llama-3.1-8b-instruct-turbo,vicuna-7b-v1.5-16k,218,218,493,0.4421906693711968
meta-llama-3.1-8b-instruct-turbo,wbot-4:347b_no_s,318,318,418,0.7607655502392344
meta-llama-3.1-8b-instruct-turbo,yi-6b-chat,15,15,418,0.03588516746411483
meta-llama-3.1-8b-instruct-turbo,zephyr-7b-alpha,218,218,493,0.4421906693711968
meta-llama-3.1-8b-instruct-turbo,zephyr-7b-beta,218,218,493,0.4421906693711968
mistral-7b-instruct-v0.2,mistral-large,0,0,115,0.0
mistral-7b-instruct-v0.2,mistral-large-2402,15,15,293,0.051194539249146756
mistral-7b-instruct-v0.2,mistral-large-2407,15,15,393,0.03816793893129771
mistral-7b-instruct-v0.2,mistral-large-2411,15,15,418,0.03588516746411483
mistral-7b-instruct-v0.2,mistral-small-2402,15,15,393,0.03816793893129771
mistral-7b-instruct-v0.2,mistral-small-2409,15,15,418,0.03588516746411483
mistral-7b-instruct-v0.2,mistral-small-2501,15,15,418,0.03588516746411483
mistral-7b-instruct-v0.2,mistral-small-2503,15,15,418,0.03588516746411483
mistral-7b-instruct-v0.2,mixtral-8x22b-instruct-v0.1,15,15,15,1.0
mistral-7b-instruct-v0.2,mixtral-8x7b-instruct-v0.1,15,15,15,1.0
mistral-7b-instruct-v0.2,o1,15,15,128,0.1171875
mistral-7b-instruct-v0.2,o1-2024-12-17-high,15,15,418,0.03588516746411483
mistral-7b-instruct-v0.2,o1-2024-12-17-low,15,15,318,0.04716981132075472
mistral-7b-instruct-v0.2,o1-2024-12-17-medium,15,15,318,0.04716981132075472
mistral-7b-instruct-v0.2,o1-mini-2024-09-12,15,15,493,0.030425963488843813
mistral-7b-instruct-v0.2,o1-preview-2024-09-12,15,15,393,0.03816793893129771
mistral-7b-instruct-v0.2,o3-mini-2025-01-31-high,15,15,418,0.03588516746411483
mistral-7b-instruct-v0.2,o3-mini-2025-01-31-low,15,15,418,0.03588516746411483
mistral-7b-instruct-v0.2,o3-mini-2025-01-31-medium,15,15,418,0.03588516746411483
mistral-7b-instruct-v0.2,olmo-2-1124-13b-instruct,15,15,318,0.04716981132075472
mistral-7b-instruct-v0.2,open-mistral-nemo,15,15,293,0.051194539249146756
mistral-7b-instruct-v0.2,open-mixtral-8x22b,0,0,255,0.0
mistral-7b-instruct-v0.2,open-mixtral-8x7b,0,0,55,0.0
mistral-7b-instruct-v0.2,perplexity-sonar-reasoning,0,0,53,0.0
mistral-7b-instruct-v0.2,phi-3-medium-4k-instruct,0,0,65,0.0
mistral-7b-instruct-v0.2,phi-3-mini-128k-instruct,15,15,115,0.13043478260869565
mistral-7b-instruct-v0.2,phi-3-mini-4k-instruct,15,15,115,0.13043478260869565
mistral-7b-instruct-v0.2,phi-3-small-8k-instruct,0,0,65,0.0
mistral-7b-instruct-v0.2,phi-4,15,15,328,0.04573170731707317
mistral-7b-instruct-v0.2,qwen1.5-0.5b-chat,15,15,15,1.0
mistral-7b-instruct-v0.2,qwen1.5-1.8b-chat,15,15,15,1.0
mistral-7b-instruct-v0.2,qwen1.5-110b-chat,15,15,15,1.0
mistral-7b-instruct-v0.2,qwen1.5-4b-chat,15,15,15,1.0
mistral-7b-instruct-v0.2,qwen1.5-72b-chat,15,15,15,1.0
mistral-7b-instruct-v0.2,qwen1.5-7b-chat,15,15,15,1.0
mistral-7b-instruct-v0.2,qwen2-72b-instruct,15,15,15,1.0
mistral-7b-instruct-v0.2,qwen2-math-72b-instruct,15,15,293,0.051194539249146756
mistral-7b-instruct-v0.2,qwen2.5-72b-instruct-turbo,15,15,115,0.13043478260869565
mistral-7b-instruct-v0.2,qwen2.5-7b-instruct-turbo,15,15,115,0.13043478260869565
mistral-7b-instruct-v0.2,qwen2.5-coder-32b-instruct,0,0,113,0.0
mistral-7b-instruct-v0.2,qwen2.5-max,15,15,418,0.03588516746411483
mistral-7b-instruct-v0.2,qwq-32b,15,15,418,0.03588516746411483
mistral-7b-instruct-v0.2,qwq-32b-preview,15,15,418,0.03588516746411483
mistral-7b-instruct-v0.2,reflection-llama-3.1-70b,15,15,15,1.0
mistral-7b-instruct-v0.2,sky-t1-32b-preview,15,15,318,0.04716981132075472
mistral-7b-instruct-v0.2,sonar,15,15,393,0.03816793893129771
mistral-7b-instruct-v0.2,sonar-pro,15,15,318,0.04716981132075472
mistral-7b-instruct-v0.2,starling-lm-7b-beta,15,15,15,1.0
mistral-7b-instruct-v0.2,step-2-16k-202411,15,15,493,0.030425963488843813
mistral-7b-instruct-v0.2,vicuna-7b-v1.5,15,15,293,0.051194539249146756
mistral-7b-instruct-v0.2,vicuna-7b-v1.5-16k,15,15,293,0.051194539249146756
mistral-7b-instruct-v0.2,wbot-4:347b_no_s,15,15,318,0.04716981132075472
mistral-7b-instruct-v0.2,yi-6b-chat,15,15,15,1.0
mistral-7b-instruct-v0.2,zephyr-7b-alpha,15,15,293,0.051194539249146756
mistral-7b-instruct-v0.2,zephyr-7b-beta,15,15,293,0.051194539249146756
mistral-large,mistral-large-2402,0,0,393,0.0
mistral-large,mistral-large-2407,0,0,493,0.0
mistral-large,mistral-large-2411,100,0,418,0.23923444976076555
mistral-large,mistral-small-2402,0,0,493,0.0
mistral-large,mistral-small-2409,100,0,418,0.23923444976076555
mistral-large,mistral-small-2501,100,0,418,0.23923444976076555
mistral-large,mistral-small-2503,100,0,418,0.23923444976076555
mistral-large,mixtral-8x22b-instruct-v0.1,0,0,115,0.0
mistral-large,mixtral-8x7b-instruct-v0.1,0,0,115,0.0
mistral-large,o1,0,0,228,0.0
mistral-large,o1-2024-12-17-high,100,0,418,0.23923444976076555
mistral-large,o1-2024-12-17-low,0,0,418,0.0
mistral-large,o1-2024-12-17-medium,0,0,418,0.0
mistral-large,o1-mini-2024-09-12,100,0,493,0.2028397565922921
mistral-large,o1-preview-2024-09-12,0,0,493,0.0
mistral-large,o3-mini-2025-01-31-high,100,0,418,0.23923444976076555
mistral-large,o3-mini-2025-01-31-low,100,0,418,0.23923444976076555
mistral-large,o3-mini-2025-01-31-medium,100,0,418,0.23923444976076555
mistral-large,olmo-2-1124-13b-instruct,0,0,418,0.0
mistral-large,open-mistral-nemo,0,0,393,0.0
mistral-large,open-mixtral-8x22b,100,0,240,0.4166666666666667
mistral-large,open-mixtral-8x7b,0,0,140,0.0
mistral-large,perplexity-sonar-reasoning,0,0,138,0.0
mistral-large,phi-3-medium-4k-instruct,0,0,150,0.0
mistral-large,phi-3-mini-128k-instruct,0,0,215,0.0
mistral-large,phi-3-mini-4k-instruct,0,0,215,0.0
mistral-large,phi-3-small-8k-instruct,0,0,150,0.0
mistral-large,phi-4,100,0,328,0.3048780487804878
mistral-large,qwen1.5-0.5b-chat,0,0,115,0.0
mistral-large,qwen1.5-1.8b-chat,0,0,115,0.0
mistral-large,qwen1.5-110b-chat,0,0,115,0.0
mistral-large,qwen1.5-4b-chat,0,0,115,0.0
mistral-large,qwen1.5-72b-chat,0,0,115,0.0
mistral-large,qwen1.5-7b-chat,0,0,115,0.0
mistral-large,qwen2-72b-instruct,0,0,115,0.0
mistral-large,qwen2-math-72b-instruct,0,0,393,0.0
mistral-large,qwen2.5-72b-instruct-turbo,100,0,115,0.8695652173913043
mistral-large,qwen2.5-7b-instruct-turbo,100,0,115,0.8695652173913043
mistral-large,qwen2.5-coder-32b-instruct,98,0,100,0.98
mistral-large,qwen2.5-max,100,0,418,0.23923444976076555
mistral-large,qwq-32b,100,0,418,0.23923444976076555
mistral-large,qwq-32b-preview,100,0,418,0.23923444976076555
mistral-large,reflection-llama-3.1-70b,0,0,115,0.0
mistral-large,sky-t1-32b-preview,0,0,418,0.0
mistral-large,sonar,0,0,493,0.0
mistral-large,sonar-pro,0,0,418,0.0
mistral-large,starling-lm-7b-beta,0,0,115,0.0
mistral-large,step-2-16k-202411,100,0,493,0.2028397565922921
mistral-large,vicuna-7b-v1.5,0,0,393,0.0
mistral-large,vicuna-7b-v1.5-16k,0,0,393,0.0
mistral-large,wbot-4:347b_no_s,0,0,418,0.0
mistral-large,yi-6b-chat,0,0,115,0.0
mistral-large,zephyr-7b-alpha,0,0,393,0.0
mistral-large,zephyr-7b-beta,0,0,393,0.0
mistral-large-2402,mistral-large-2407,293,293,393,0.7455470737913485
mistral-large-2402,mistral-large-2411,218,218,493,0.4421906693711968
mistral-large-2402,mistral-small-2402,293,293,393,0.7455470737913485
mistral-large-2402,mistral-small-2409,218,218,493,0.4421906693711968
mistral-large-2402,mistral-small-2501,218,218,493,0.4421906693711968
mistral-large-2402,mistral-small-2503,218,218,493,0.4421906693711968
mistral-large-2402,mixtral-8x22b-instruct-v0.1,15,15,293,0.051194539249146756
mistral-large-2402,mixtral-8x7b-instruct-v0.1,15,15,293,0.051194539249146756
mistral-large-2402,o1,128,128,293,0.43686006825938567
mistral-large-2402,o1-2024-12-17-high,218,218,493,0.4421906693711968
mistral-large-2402,o1-2024-12-17-low,218,218,393,0.55470737913486
mistral-large-2402,o1-2024-12-17-medium,218,218,393,0.55470737913486
mistral-large-2402,o1-mini-2024-09-12,293,293,493,0.5943204868154158
mistral-large-2402,o1-preview-2024-09-12,293,293,393,0.7455470737913485
mistral-large-2402,o3-mini-2025-01-31-high,218,218,493,0.4421906693711968
mistral-large-2402,o3-mini-2025-01-31-low,218,218,493,0.4421906693711968
mistral-large-2402,o3-mini-2025-01-31-medium,218,218,493,0.4421906693711968
mistral-large-2402,olmo-2-1124-13b-instruct,218,218,393,0.55470737913486
mistral-large-2402,open-mistral-nemo,293,293,293,1.0
mistral-large-2402,open-mixtral-8x22b,40,40,493,0.08113590263691683
mistral-large-2402,open-mixtral-8x7b,40,40,293,0.13651877133105803
mistral-large-2402,perplexity-sonar-reasoning,38,38,293,0.1296928327645051
mistral-large-2402,phi-3-medium-4k-instruct,0,0,343,0.0
mistral-large-2402,phi-3-mini-128k-instruct,15,15,393,0.03816793893129771
mistral-large-2402,phi-3-mini-4k-instruct,15,15,393,0.03816793893129771
mistral-large-2402,phi-3-small-8k-instruct,0,0,343,0.0
mistral-large-2402,phi-4,128,128,493,0.25963488843813387
mistral-large-2402,qwen1.5-0.5b-chat,15,15,293,0.051194539249146756
mistral-large-2402,qwen1.5-1.8b-chat,15,15,293,0.051194539249146756
mistral-large-2402,qwen1.5-110b-chat,15,15,293,0.051194539249146756
mistral-large-2402,qwen1.5-4b-chat,15,15,293,0.051194539249146756
mistral-large-2402,qwen1.5-72b-chat,15,15,293,0.051194539249146756
mistral-large-2402,qwen1.5-7b-chat,15,15,293,0.051194539249146756
mistral-large-2402,qwen2-72b-instruct,15,15,293,0.051194539249146756
mistral-large-2402,qwen2-math-72b-instruct,293,293,293,1.0
mistral-large-2402,qwen2.5-72b-instruct-turbo,15,15,393,0.03816793893129771
mistral-large-2402,qwen2.5-7b-instruct-turbo,15,15,393,0.03816793893129771
mistral-large-2402,qwen2.5-coder-32b-instruct,0,0,391,0.0
mistral-large-2402,qwen2.5-max,218,218,493,0.4421906693711968
mistral-large-2402,qwq-32b,218,218,493,0.4421906693711968
mistral-large-2402,qwq-32b-preview,218,218,493,0.4421906693711968
mistral-large-2402,reflection-llama-3.1-70b,15,15,293,0.051194539249146756
mistral-large-2402,sky-t1-32b-preview,218,218,393,0.55470737913486
mistral-large-2402,sonar,293,293,393,0.7455470737913485
mistral-large-2402,sonar-pro,218,218,393,0.55470737913486
mistral-large-2402,starling-lm-7b-beta,15,15,293,0.051194539249146756
mistral-large-2402,step-2-16k-202411,293,293,493,0.5943204868154158
mistral-large-2402,vicuna-7b-v1.5,293,293,293,1.0
mistral-large-2402,vicuna-7b-v1.5-16k,293,293,293,1.0
mistral-large-2402,wbot-4:347b_no_s,218,218,393,0.55470737913486
mistral-large-2402,yi-6b-chat,15,15,293,0.051194539249146756
mistral-large-2402,zephyr-7b-alpha,293,293,293,1.0
mistral-large-2402,zephyr-7b-beta,293,293,293,1.0
mistral-large-2407,mistral-large-2411,318,318,493,0.6450304259634888
mistral-large-2407,mistral-small-2402,393,393,393,1.0
mistral-large-2407,mistral-small-2409,318,318,493,0.6450304259634888
mistral-large-2407,mistral-small-2501,318,318,493,0.6450304259634888
mistral-large-2407,mistral-small-2503,318,318,493,0.6450304259634888
mistral-large-2407,mixtral-8x22b-instruct-v0.1,15,15,393,0.03816793893129771
mistral-large-2407,mixtral-8x7b-instruct-v0.1,15,15,393,0.03816793893129771
mistral-large-2407,o1,128,128,393,0.3256997455470738
mistral-large-2407,o1-2024-12-17-high,318,318,493,0.6450304259634888
mistral-large-2407,o1-2024-12-17-low,318,318,393,0.8091603053435115
mistral-large-2407,o1-2024-12-17-medium,318,318,393,0.8091603053435115
mistral-large-2407,o1-mini-2024-09-12,393,393,493,0.7971602434077079
mistral-large-2407,o1-preview-2024-09-12,393,393,393,1.0
mistral-large-2407,o3-mini-2025-01-31-high,318,318,493,0.6450304259634888
mistral-large-2407,o3-mini-2025-01-31-low,318,318,493,0.6450304259634888
mistral-large-2407,o3-mini-2025-01-31-medium,318,318,493,0.6450304259634888
mistral-large-2407,olmo-2-1124-13b-instruct,318,318,393,0.8091603053435115
mistral-large-2407,open-mistral-nemo,293,293,393,0.7455470737913485
mistral-large-2407,open-mixtral-8x22b,140,140,493,0.2839756592292089
mistral-large-2407,open-mixtral-8x7b,40,40,393,0.10178117048346055
mistral-large-2407,perplexity-sonar-reasoning,38,38,393,0.09669211195928754
mistral-large-2407,phi-3-medium-4k-instruct,50,50,393,0.1272264631043257
mistral-large-2407,phi-3-mini-128k-instruct,115,115,393,0.2926208651399491
mistral-large-2407,phi-3-mini-4k-instruct,115,115,393,0.2926208651399491
mistral-large-2407,phi-3-small-8k-instruct,50,50,393,0.1272264631043257
mistral-large-2407,phi-4,228,228,493,0.46247464503042596
mistral-large-2407,qwen1.5-0.5b-chat,15,15,393,0.03816793893129771
mistral-large-2407,qwen1.5-1.8b-chat,15,15,393,0.03816793893129771
mistral-large-2407,qwen1.5-110b-chat,15,15,393,0.03816793893129771
mistral-large-2407,qwen1.5-4b-chat,15,15,393,0.03816793893129771
mistral-large-2407,qwen1.5-72b-chat,15,15,393,0.03816793893129771
mistral-large-2407,qwen1.5-7b-chat,15,15,393,0.03816793893129771
mistral-large-2407,qwen2-72b-instruct,15,15,393,0.03816793893129771
mistral-large-2407,qwen2-math-72b-instruct,293,293,393,0.7455470737913485
mistral-large-2407,qwen2.5-72b-instruct-turbo,15,15,493,0.030425963488843813
mistral-large-2407,qwen2.5-7b-instruct-turbo,15,15,493,0.030425963488843813
mistral-large-2407,qwen2.5-coder-32b-instruct,0,0,491,0.0
mistral-large-2407,qwen2.5-max,318,318,493,0.6450304259634888
mistral-large-2407,qwq-32b,318,318,493,0.6450304259634888
mistral-large-2407,qwq-32b-preview,318,318,493,0.6450304259634888
mistral-large-2407,reflection-llama-3.1-70b,15,15,393,0.03816793893129771
mistral-large-2407,sky-t1-32b-preview,318,318,393,0.8091603053435115
mistral-large-2407,sonar,393,393,393,1.0
mistral-large-2407,sonar-pro,318,318,393,0.8091603053435115
mistral-large-2407,starling-lm-7b-beta,15,15,393,0.03816793893129771
mistral-large-2407,step-2-16k-202411,393,393,493,0.7971602434077079
mistral-large-2407,vicuna-7b-v1.5,293,293,393,0.7455470737913485
mistral-large-2407,vicuna-7b-v1.5-16k,293,293,393,0.7455470737913485
mistral-large-2407,wbot-4:347b_no_s,318,318,393,0.8091603053435115
mistral-large-2407,yi-6b-chat,15,15,393,0.03816793893129771
mistral-large-2407,zephyr-7b-alpha,293,293,393,0.7455470737913485
mistral-large-2407,zephyr-7b-beta,293,293,393,0.7455470737913485
mistral-large-2411,mistral-small-2402,318,318,493,0.6450304259634888
mistral-large-2411,mistral-small-2409,418,318,418,1.0
mistral-large-2411,mistral-small-2501,418,318,418,1.0
mistral-large-2411,mistral-small-2503,418,318,418,1.0
mistral-large-2411,mixtral-8x22b-instruct-v0.1,15,15,418,0.03588516746411483
mistral-large-2411,mixtral-8x7b-instruct-v0.1,15,15,418,0.03588516746411483
mistral-large-2411,o1,128,128,418,0.3062200956937799
mistral-large-2411,o1-2024-12-17-high,418,318,418,1.0
mistral-large-2411,o1-2024-12-17-low,318,318,418,0.7607655502392344
mistral-large-2411,o1-2024-12-17-medium,318,318,418,0.7607655502392344
mistral-large-2411,o1-mini-2024-09-12,418,318,493,0.847870182555781
mistral-large-2411,o1-preview-2024-09-12,318,318,493,0.6450304259634888
mistral-large-2411,o3-mini-2025-01-31-high,418,318,418,1.0
mistral-large-2411,o3-mini-2025-01-31-low,418,318,418,1.0
mistral-large-2411,o3-mini-2025-01-31-medium,418,318,418,1.0
mistral-large-2411,olmo-2-1124-13b-instruct,318,318,418,0.7607655502392344
mistral-large-2411,open-mistral-nemo,218,218,493,0.4421906693711968
mistral-large-2411,open-mixtral-8x22b,240,140,418,0.5741626794258373
mistral-large-2411,open-mixtral-8x7b,40,40,418,0.09569377990430622
mistral-large-2411,perplexity-sonar-reasoning,38,38,418,0.09090909090909091
mistral-large-2411,phi-3-medium-4k-instruct,50,50,418,0.11961722488038277
mistral-large-2411,phi-3-mini-128k-instruct,115,115,418,0.2751196172248804
mistral-large-2411,phi-3-mini-4k-instruct,115,115,418,0.2751196172248804
mistral-large-2411,phi-3-small-8k-instruct,50,50,418,0.11961722488038277
mistral-large-2411,phi-4,328,228,418,0.784688995215311
mistral-large-2411,qwen1.5-0.5b-chat,15,15,418,0.03588516746411483
mistral-large-2411,qwen1.5-1.8b-chat,15,15,418,0.03588516746411483
mistral-large-2411,qwen1.5-110b-chat,15,15,418,0.03588516746411483
mistral-large-2411,qwen1.5-4b-chat,15,15,418,0.03588516746411483
mistral-large-2411,qwen1.5-72b-chat,15,15,418,0.03588516746411483
mistral-large-2411,qwen1.5-7b-chat,15,15,418,0.03588516746411483
mistral-large-2411,qwen2-72b-instruct,15,15,418,0.03588516746411483
mistral-large-2411,qwen2-math-72b-instruct,218,218,493,0.4421906693711968
mistral-large-2411,qwen2.5-72b-instruct-turbo,115,15,418,0.2751196172248804
mistral-large-2411,qwen2.5-7b-instruct-turbo,115,15,418,0.2751196172248804
mistral-large-2411,qwen2.5-coder-32b-instruct,98,0,418,0.23444976076555024
mistral-large-2411,qwen2.5-max,418,318,418,1.0
mistral-large-2411,qwq-32b,418,318,418,1.0
mistral-large-2411,qwq-32b-preview,418,318,418,1.0
mistral-large-2411,reflection-llama-3.1-70b,15,15,418,0.03588516746411483
mistral-large-2411,sky-t1-32b-preview,318,318,418,0.7607655502392344
mistral-large-2411,sonar,318,318,493,0.6450304259634888
mistral-large-2411,sonar-pro,318,318,418,0.7607655502392344
mistral-large-2411,starling-lm-7b-beta,15,15,418,0.03588516746411483
mistral-large-2411,step-2-16k-202411,418,318,493,0.847870182555781
mistral-large-2411,vicuna-7b-v1.5,218,218,493,0.4421906693711968
mistral-large-2411,vicuna-7b-v1.5-16k,218,218,493,0.4421906693711968
mistral-large-2411,wbot-4:347b_no_s,318,318,418,0.7607655502392344
mistral-large-2411,yi-6b-chat,15,15,418,0.03588516746411483
mistral-large-2411,zephyr-7b-alpha,218,218,493,0.4421906693711968
mistral-large-2411,zephyr-7b-beta,218,218,493,0.4421906693711968
mistral-small-2402,mistral-small-2409,318,318,493,0.6450304259634888
mistral-small-2402,mistral-small-2501,318,318,493,0.6450304259634888
mistral-small-2402,mistral-small-2503,318,318,493,0.6450304259634888
mistral-small-2402,mixtral-8x22b-instruct-v0.1,15,15,393,0.03816793893129771
mistral-small-2402,mixtral-8x7b-instruct-v0.1,15,15,393,0.03816793893129771
mistral-small-2402,o1,128,128,393,0.3256997455470738
mistral-small-2402,o1-2024-12-17-high,318,318,493,0.6450304259634888
mistral-small-2402,o1-2024-12-17-low,318,318,393,0.8091603053435115
mistral-small-2402,o1-2024-12-17-medium,318,318,393,0.8091603053435115
mistral-small-2402,o1-mini-2024-09-12,393,393,493,0.7971602434077079
mistral-small-2402,o1-preview-2024-09-12,393,393,393,1.0
mistral-small-2402,o3-mini-2025-01-31-high,318,318,493,0.6450304259634888
mistral-small-2402,o3-mini-2025-01-31-low,318,318,493,0.6450304259634888
mistral-small-2402,o3-mini-2025-01-31-medium,318,318,493,0.6450304259634888
mistral-small-2402,olmo-2-1124-13b-instruct,318,318,393,0.8091603053435115
mistral-small-2402,open-mistral-nemo,293,293,393,0.7455470737913485
